ISO3,Provider,Days,GB,ChangeType,ChangeReason,Price_old,Price_new,SpecialOffer_old,SpecialOffer_new
SLV,vodafone,10,5,changed,price,18.0,19.0,N,N
SLV,vodafone,10,10,new,,,21.5,,N
SLV,vodafone,30,15,changed,price,29.0,31.0,N,N
SLV,vodafone,30,30,new,,,34.0,,N
SRB,orange,7,1,new,,,4.99,,
SRB,orange,7,3,new,,,8.99,,
SRB,orange,7,5,new,,,10.99,,
SRB,orange,7,10,new,,,16.99,,
SRB,orange,14,10,new,,,17.99,,
SRB,orange,14,20,new,,,27.99,,
SRB,orange,30,2,deleted,,8.99,,,
SRB,orange,30,5,deleted,,15.99,,,
SRB,orange,30,50,new,,,37.99,,
SRB,orange,30,100,new,,,59.99,,
SRB,orange,45,100,new,,,61.99,,
SRB,vodafone,7,3,changed,price,10.0,11.0,N,N
SRB,vodafone,7,6,new,,,12.0,,N
SRB,vodafone,10,5,changed,price,10.0,11.0,N,N
SRB,vodafone,10,10,new,,,12.0,,N
SRB,vodafone,15,5,changed,price,14.0,15.0,N,N
SRB,vodafone,15,10,changed,price,14.0,16.5,N,N
SRB,vodafone,15,20,new,,,15.5,,N
SRB,vodafone,30,15,changed,price,27.0,28.5,N,N
SRB,vodafone,30,20,changed,price,22.0,22.5,N,N
SRB,vodafone,30,30,new,,,32.0,,N
SRB,vodafone,30,40,new,,,25.0,,N
SRB,vodafone,30,50,changed,price,42.0,43.5,N,N
SRB,vodafone,30,100,new,,,48.0,,N
SUR,airalo,3,1,new,,,6.5,,
SUR,airalo,3,3,new,,,15.5,,
SUR,airalo,3,9,new,,,25.5,,
SUR,airalo,5,15,new,,,36.5,,
SUR,airalo,7,3,new,,,16.5,,
SUR,airalo,7,5,new,,,22.0,,
SUR,airalo,7,10,new,,,36.0,,
SUR,airalo,7,21,new,,,59.5,,
SUR,airalo,10,30,new,,,68.0,,
SUR,airalo,15,5,new,,,22.5,,
SUR,airalo,15,10,new,,,37.0,,
SUR,airalo,30,5,new,,,23.0,,
SUR,airalo,30,10,new,,,38.0,,
SUR,saily,7,1,new,,,8.49,,
SUR,saily,30,3,new,,,16.99,,
SUR,saily,30,5,new,,,22.99,,
SUR,saily,30,10,new,,,37.99,,
SUR,vodafone,7,2,new,,,14.5,,N
SUR,vodafone,10,5,new,,,28.5,,N
SUR,vodafone,15,10,new,,,43.5,,N
SVK,holafly,1,3,deleted,,3.9,,,
SVK,holafly,2,6,deleted,,7.8,,,
SVK,holafly,3,9,deleted,,11.7,,,
SVK,holafly,4,12,deleted,,15.6,,,
SVK,holafly,5,15,deleted,,19.5,,,
SVK,holafly,6,18,deleted,,23.4,,,
SVK,holafly,7,21,deleted,,27.3,,,
SVK,holafly,8,24,deleted,,31.2,,,
SVK,holafly,9,27,deleted,,34.9,,,
SVK,holafly,10,30,deleted,,36.9,,,
SVK,holafly,11,33,deleted,,39.9,,,
SVK,holafly,12,36,deleted,,43.9,,,
SVK,holafly,13,39,deleted,,45.9,,,
SVK,holafly,14,42,deleted,,47.9,,,
SVK,holafly,15,45,deleted,,50.9,,,
SVK,holafly,16,48,deleted,,52.9,,,
SVK,holafly,17,51,deleted,,54.9,,,
SVK,holafly,18,54,deleted,,56.9,,,
SVK,holafly,19,57,deleted,,59.9,,,
SVK,holafly,20,60,deleted,,61.9,,,
SVK,holafly,21,63,deleted,,63.9,,,
SVK,holafly,22,66,deleted,,64.9,,,
SVK,holafly,23,69,deleted,,65.9,,,
SVK,holafly,24,72,deleted,,66.9,,,
SVK,holafly,25,75,deleted,,68.9,,,
SVK,holafly,26,78,deleted,,69.9,,,
SVK,holafly,27,81,deleted,,70.9,,,
SVK,holafly,28,84,deleted,,71.9,,,
SVK,holafly,29,87,deleted,,72.9,,,
SVK,holafly,30,90,deleted,,74.9,,,
SVK,vodafone,15,20,new,,,13.0,,N
SVK,vodafone,30,20,changed,price,19.0,18.0,N,N
SVK,vodafone,30,40,new,,,20.0,,N
SVK,vodafone,30,50,changed,price,29.0,28.5,N,N
SVK,vodafone,30,100,new,,,32.0,,N
SVN,holafly,1,3,deleted,,3.9,,,
SVN,holafly,2,6,deleted,,7.8,,,
SVN,holafly,3,9,deleted,,11.7,,,
SVN,holafly,4,12,deleted,,15.6,,,
SVN,holafly,5,15,deleted,,19.5,,,
SVN,holafly,6,18,deleted,,23.4,,,
SVN,holafly,7,21,deleted,,27.3,,,
SVN,holafly,8,24,deleted,,31.2,,,
SVN,holafly,9,27,deleted,,34.9,,,
SVN,holafly,10,30,deleted,,36.9,,,
SVN,holafly,11,33,deleted,,39.9,,,
SVN,holafly,12,36,deleted,,43.9,,,
SVN,holafly,13,39,deleted,,45.9,,,
SVN,holafly,14,42,deleted,,47.9,,,
SVN,holafly,15,45,deleted,,50.9,,,
SVN,holafly,16,48,deleted,,52.9,,,
SVN,holafly,17,51,deleted,,54.9,,,
SVN,holafly,18,54,deleted,,56.9,,,
SVN,holafly,19,57,deleted,,59.9,,,
SVN,holafly,20,60,deleted,,61.9,,,
SVN,holafly,21,63,deleted,,63.9,,,
SVN,holafly,22,66,deleted,,64.9,,,
SVN,holafly,23,69,deleted,,65.9,,,
SVN,holafly,24,72,deleted,,66.9,,,
SVN,holafly,25,75,deleted,,68.9,,,
SVN,holafly,26,78,deleted,,69.9,,,
SVN,holafly,27,81,deleted,,70.9,,,
SVN,holafly,28,84,deleted,,71.9,,,
SVN,holafly,29,87,deleted,,72.9,,,
SVN,holafly,30,90,deleted,,74.9,,,
SVN,vodafone,10,5,changed,price,10.0,11.0,N,N
SVN,vodafone,10,10,new,,,12.0,,N
SVN,vodafone,15,20,new,,,15.5,,N
SVN,vodafone,30,20,changed,price,26.0,26.5,N,N
SVN,vodafone,30,40,new,,,29.5,,N
SWE,holafly,1,3,deleted,,3.9,,,
SWE,holafly,2,6,deleted,,7.8,,,
SWE,holafly,3,9,deleted,,11.7,,,
SWE,holafly,4,12,deleted,,15.6,,,
SWE,holafly,5,15,deleted,,19.5,,,
SWE,holafly,6,18,deleted,,23.4,,,
SWE,holafly,7,21,deleted,,27.3,,,
SWE,holafly,8,24,deleted,,31.2,,,
SWE,holafly,9,27,deleted,,34.9,,,
SWE,holafly,10,30,deleted,,36.9,,,
SWE,holafly,11,33,deleted,,39.9,,,
SWE,holafly,12,36,deleted,,43.9,,,
SWE,holafly,13,39,deleted,,45.9,,,
SWE,holafly,14,42,deleted,,47.9,,,
SWE,holafly,15,45,deleted,,50.9,,,
SWE,holafly,16,48,deleted,,52.9,,,
SWE,holafly,17,51,deleted,,53.9,,,
SWE,holafly,18,54,deleted,,56.9,,,
SWE,holafly,19,57,deleted,,59.9,,,
SWE,holafly,20,60,deleted,,61.9,,,
SWE,holafly,21,63,deleted,,63.9,,,
SWE,holafly,22,66,deleted,,64.9,,,
SWE,holafly,23,69,deleted,,65.9,,,
SWE,holafly,24,72,deleted,,66.9,,,
SWE,holafly,25,75,deleted,,67.9,,,
SWE,holafly,26,78,deleted,,69.9,,,
SWE,holafly,27,81,deleted,,70.9,,,
SWE,holafly,28,84,deleted,,71.9,,,
SWE,holafly,29,87,deleted,,72.9,,,
SWE,holafly,30,90,deleted,,74.9,,,
SWE,vodafone,10,5,changed,price,10.0,11.0,N,N
SWE,vodafone,10,10,new,,,12.0,,N
SWE,vodafone,15,20,new,,,13.0,,N
SWE,vodafone,30,40,new,,,20.0,,N
SWE,vodafone,30,50,changed,price,32.0,34.0,N,N
SWE,vodafone,30,100,new,,,37.5,,N
TCA,orange,30,1,new,,,28.99,,
TCA,vodafone,15,6,new,,,16.5,,N
TCA,vodafone,30,5,changed,price,21.0,22.5,N,N
TCA,vodafone,30,10,new,,,25.0,,N
TCD,vodafone,7,3,changed,price,12.5,12.0,N,N
TCD,vodafone,10,5,changed,price,19.5,20.5,N,N
TCD,vodafone,10,10,new,,,22.5,,N
TCD,vodafone,30,15,changed,price,44.0,43.5,N,N
TCD,vodafone,30,30,new,,,48.0,,N
TGO,vodafone,7,1,changed,price,12.0,13.0,N,N
THA,orange,7,1,new,,,4.99,,
THA,orange,7,3,new,,,7.99,,
THA,orange,7,10,new,,,13.99,,
THA,orange,14,20,changed,price,12.99,11.99,50% OFF,50% OFF
THA,orange,30,20,changed,price+promo,41.99,59.99,30% OFF,
THA,orange,30,100,changed,price+promo,75.99,107.99,30% OFF,
THA,orange,45,100,new,,,56.99,,
THA,saily,7,1,new,,,2.99,,
THA,saily,30,3,new,,,5.99,,
THA,vodafone,15,10,changed,price,14.0,13.0,N,N
THA,vodafone,15,45,new,,,55.0,,N
THA,vodafone,15,100,deleted,,55.0,,N,
THA,vodafone,30,50,changed,price,41.0,36.5,N,N
TJK,vodafone,30,5,changed,price,24.0,28.5,N,N
TON,vodafone,10,3,changed,price,10.0,11.0,N,N
TON,vodafone,10,6,new,,,12.0,,N
TON,vodafone,15,5,changed,price,14.0,15.0,N,N
TON,vodafone,15,10,new,,,16.5,,N
TON,vodafone,30,10,changed,price,26.0,27.5,N,N
TON,vodafone,30,20,new,,,30.5,,N
TUN,holafly,1,3,deleted,,7.9,,,
TUN,holafly,2,6,deleted,,13.9,,,
TUN,holafly,3,9,deleted,,20.9,,,
TUN,holafly,4,12,deleted,,26.9,,,
TUN,holafly,5,15,deleted,,32.9,,,
TUN,holafly,6,18,deleted,,37.9,,,
TUN,holafly,7,21,deleted,,40.9,,,
TUN,holafly,8,24,deleted,,43.9,,,
TUN,holafly,9,27,deleted,,46.9,,,
TUN,holafly,10,30,deleted,,48.9,,,
TUN,holafly,11,33,deleted,,52.9,,,
TUN,holafly,12,36,deleted,,56.9,,,
TUN,holafly,13,39,deleted,,59.9,,,
TUN,holafly,14,42,deleted,,62.9,,,
TUN,holafly,15,45,deleted,,64.9,,,
TUN,holafly,16,48,deleted,,69.9,,,
TUN,holafly,17,51,deleted,,72.9,,,
TUN,holafly,18,54,deleted,,75.9,,,
TUN,holafly,19,57,deleted,,78.9,,,
TUN,holafly,20,60,deleted,,80.9,,,
TUN,holafly,21,63,deleted,,85.9,,,
TUN,holafly,22,66,deleted,,88.9,,,
TUN,holafly,23,69,deleted,,91.9,,,
TUN,holafly,24,72,deleted,,94.9,,,
TUN,holafly,25,75,deleted,,98.9,,,
TUN,holafly,26,78,deleted,,101.9,,,
TUN,holafly,27,81,deleted,,104.9,,,
TUN,holafly,28,84,deleted,,107.9,,,
TUN,holafly,29,87,deleted,,111.9,,,
TUN,holafly,30,90,deleted,,113.9,,,
TUN,orange,7,1,new,,,4.99,,
TUN,orange,7,3,new,,,10.99,,
TUN,orange,7,10,new,,,19.99,,
TUN,orange,14,10,changed,price,23.99,20.99,,
TUN,orange,30,20,changed,price+promo,33.99,47.99,30% OFF,
TUN,orange,30,100,changed,price+promo,67.99,95.99,30% OFF,
TUN,orange,45,100,new,,,75.99,,
TUN,vodafone,15,5,changed,price,10.0,11.0,N,N
TUN,vodafone,15,10,new,,,12.0,,N
TUN,vodafone,30,20,changed,price,26.0,16.5,N,N
TUN,vodafone,30,40,new,,,29.5,,N
TUR,orange,7,1,new,,,4.99,,
TUR,orange,7,3,new,,,8.99,,
TUR,orange,7,10,new,,,15.99,,
TUR,orange,14,20,changed,price,11.99,10.99,50% OFF,50% OFF
TUR,orange,30,20,changed,price+promo,33.99,47.99,30% OFF,
TUR,orange,30,100,changed,price+promo,58.99,83.99,30% OFF,
TUR,orange,45,100,new,,,62.99,,
TUR,vodafone,7,3,changed,price,8.0,11.0,N,N
TUR,vodafone,7,6,new,,,12.0,,N
TUR,vodafone,15,20,new,,,13.0,,N
TUR,vodafone,15,45,new,,,48.0,,N
TUR,vodafone,15,100,deleted,,42.0,,N,
TUR,vodafone,30,40,new,,,20.0,,N
TUR,vodafone,30,50,changed,price,29.0,28.5,N,N
TUR,vodafone,30,100,new,,,32.0,,N
TWN,orange,7,1,new,,,4.99,,
TWN,orange,7,3,new,,,8.99,,
TWN,orange,7,5,new,,,11.99,,
TWN,orange,7,10,new,,,17.99,,
TWN,orange,14,10,new,,,19.99,,
TWN,orange,14,20,new,,,29.99,,
TWN,orange,30,2,deleted,,8.99,,,
TWN,orange,30,5,deleted,,14.99,,,
TWN,orange,30,20,changed,price,34.99,35.99,,
TWN,orange,30,50,changed,price,82.99,39.99,,
TWN,orange,30,100,new,,,59.99,,
TWN,orange,45,100,new,,,61.99,,
TWN,vodafone,7,2,changed,price,13.0,12.0,N,N
TWN,vodafone,15,3,changed,price,17.0,15.5,N,N
TWN,vodafone,30,5,changed,price,28.0,22.5,N,N
TZA,holafly,1,3,deleted,,9.9,,,
TZA,holafly,2,6,deleted,,12.9,,,
TZA,holafly,3,9,deleted,,20.9,,,
TZA,holafly,4,12,deleted,,25.9,,,
TZA,holafly,5,15,deleted,,29.9,,,
TZA,holafly,6,18,deleted,,31.9,,,
TZA,holafly,7,21,deleted,,36.9,,,
TZA,holafly,8,24,deleted,,37.9,,,
TZA,holafly,9,27,deleted,,38.9,,,
TZA,holafly,10,30,deleted,,39.9,,,
TZA,holafly,11,33,deleted,,42.9,,,
TZA,holafly,12,36,deleted,,44.9,,,
TZA,holafly,13,39,deleted,,46.9,,,
TZA,holafly,14,42,deleted,,48.9,,,
TZA,holafly,15,45,deleted,,50.9,,,
TZA,holafly,16,48,deleted,,54.9,,,
TZA,holafly,17,51,deleted,,57.9,,,
TZA,holafly,18,54,deleted,,61.9,,,
TZA,holafly,19,57,deleted,,65.9,,,
TZA,holafly,20,60,deleted,,69.9,,,
TZA,holafly,21,63,deleted,,72.9,,,
TZA,holafly,22,66,deleted,,75.9,,,
TZA,holafly,23,69,deleted,,78.9,,,
TZA,holafly,24,72,deleted,,81.9,,,
TZA,holafly,25,75,deleted,,85.9,,,
TZA,holafly,26,78,deleted,,88.9,,,
TZA,holafly,27,81,deleted,,91.9,,,
TZA,holafly,28,84,deleted,,94.9,,,
TZA,holafly,29,87,deleted,,101.9,,,
TZA,holafly,30,90,deleted,,104.9,,,
TZA,orange,7,1,new,,,4.99,,
TZA,orange,7,3,new,,,10.99,,
TZA,orange,7,5,new,,,14.99,,
TZA,orange,7,10,new,,,25.99,,
TZA,orange,14,10,new,,,26.99,,
TZA,orange,14,20,new,,,52.99,,
TZA,orange,30,2,deleted,,14.99,,,
TZA,orange,30,5,deleted,,25.99,,,
TZA,orange,30,20,changed,price,70.99,71.99,,
TZA,orange,30,50,deleted,,118.99,,,
TZA,orange,30,100,new,,,261.99,,
TZA,orange,45,100,new,,,265.99,,
TZA,vodafone,7,2,changed,price,8.0,9.5,N,N
TZA,vodafone,15,3,changed,price,9.0,11.0,N,N
TZA,vodafone,15,45,new,,,102.0,,N
TZA,vodafone,15,100,deleted,,90.0,,N,
TZA,vodafone,30,5,changed,price,13.5,13.0,N,N
UKR,airalo,3,9,deleted,,12.5,,,
UKR,airalo,5,15,deleted,,20.5,,,
UKR,airalo,7,21,deleted,,29.5,,,
UKR,airalo,10,30,deleted,,35.0,,,
UKR,airalo,15,45,deleted,,49.0,,,
UKR,airalo,30,5,deleted,,11.0,,,
UKR,airalo,30,10,deleted,,18.0,,,
UKR,airalo,30,20,deleted,,27.0,,,
UKR,airalo,30,90,deleted,,72.5,,,
UKR,vodafone,10,5,changed,price,10.0,11.0,N,N
UKR,vodafone,10,10,new,,,12.0,,N
UKR,vodafone,30,10,changed,price,12.0,13.0,N,N
UKR,vodafone,30,20,changed,price,16.0,14.5,N,N
UKR,vodafone,30,40,new,,,19.0,,N
URY,holafly,1,3,deleted,,9.9,,,
URY,holafly,2,6,deleted,,12.9,,,
URY,holafly,3,9,deleted,,20.9,,,
URY,holafly,4,12,deleted,,25.9,,,
URY,holafly,5,15,deleted,,29.9,,,
URY,holafly,6,18,deleted,,31.9,,,
URY,holafly,7,21,deleted,,36.9,,,
URY,holafly,8,24,deleted,,37.9,,,
URY,holafly,9,27,deleted,,38.9,,,
URY,holafly,10,30,deleted,,39.9,,,
URY,holafly,11,33,deleted,,42.9,,,
URY,holafly,12,36,deleted,,44.9,,,
URY,holafly,13,39,deleted,,46.9,,,
URY,holafly,14,42,deleted,,48.9,,,
URY,holafly,15,45,deleted,,50.9,,,
URY,holafly,16,48,deleted,,54.9,,,
URY,holafly,17,51,deleted,,57.9,,,
URY,holafly,18,54,deleted,,61.9,,,
URY,holafly,19,57,deleted,,65.9,,,
URY,holafly,20,60,deleted,,69.9,,,
URY,holafly,21,63,deleted,,72.9,,,
URY,holafly,22,66,deleted,,75.9,,,
URY,holafly,23,69,deleted,,78.9,,,
URY,holafly,24,72,deleted,,81.9,,,
URY,holafly,25,75,deleted,,85.9,,,
URY,holafly,26,78,deleted,,88.9,,,
URY,holafly,27,81,deleted,,91.9,,,
URY,holafly,28,84,deleted,,94.9,,,
URY,holafly,29,87,deleted,,101.9,,,
URY,holafly,30,90,deleted,,104.9,,,
URY,orange,7,1,new,,,7.99,,
URY,orange,7,3,new,,,17.99,,
URY,orange,7,5,new,,,28.99,,
URY,orange,7,10,new,,,37.99,,
URY,orange,14,10,new,,,40.99,,
URY,orange,14,20,new,,,50.99,,
URY,orange,30,2,deleted,,14.99,,,
URY,orange,30,5,deleted,,25.99,,,
URY,orange,45,100,new,,,99.99,,
URY,vodafone,7,2,changed,price,10.0,11.0,N,N
URY,vodafone,7,4,new,,,12.0,,N
URY,vodafone,15,5,changed,price,20.0,20.5,N,N
URY,vodafone,15,6,new,,,15.5,,N
URY,vodafone,15,10,new,,,22.5,,N
USA,airalo,3,9,changed,price,8.51,11.5,,
USA,airalo,5,15,changed,price,14.06,18.5,,
USA,airalo,7,5,changed,price,11.7,12.5,,
USA,airalo,7,10,changed,price,19.8,21.5,,
USA,airalo,7,21,changed,price,19.98,27.0,,
USA,airalo,10,30,changed,price,25.9,34.0,,
USA,airalo,15,5,changed,price,12.15,13.0,,
USA,airalo,15,10,changed,price,20.25,22.0,,
USA,airalo,15,20,changed,price,32.4,36.0,,
USA,airalo,15,45,changed,price,36.26,48.0,,
USA,airalo,30,5,changed,price,12.6,13.5,,
USA,airalo,30,10,changed,price,20.7,22.5,,
USA,airalo,30,20,changed,price,33.3,36.5,,
USA,airalo,30,50,changed,price,37.8,42.0,,
USA,airalo,30,90,changed,price,51.06,69.0,,
USA,airalo,40,120,new,,,70.0,,
USA,orange,7,1,new,,,7.99,,
USA,orange,7,3,new,,,10.99,,
USA,orange,7,10,new,,,22.99,,
USA,orange,30,20,changed,price+promo,33.99,47.99,30% OFF,
USA,orange,30,100,changed,price+promo,67.99,95.99,30% OFF,
USA,orange,45,100,new,,,83.99,,
USA,saily,5,15,changed,price,18.99,18.04,,
USA,saily,7,21,changed,price,28.99,27.54,,
USA,saily,10,30,changed,price,34.99,33.24,,
USA,saily,15,45,changed,price,48.99,46.54,,
USA,saily,20,60,changed,price,59.99,56.99,,
USA,saily,25,75,changed,price,65.99,62.69,,
USA,saily,30,10,changed,price,22.99,21.84,,
USA,saily,30,20,changed,price,36.99,35.14,,
USA,saily,30,90,changed,price,71.99,68.39,,
USA,vodafone,10,5,changed,price,10.0,11.0,N,N
USA,vodafone,10,10,new,,,12.0,,N
USA,vodafone,15,20,new,,,20.0,,N
USA,vodafone,15,45,new,,,28.5,,N
USA,vodafone,15,100,deleted,,39.0,,N,
USA,vodafone,30,20,changed,price,29.0,28.5,N,N
USA,vodafone,30,40,new,,,32.0,,N
USA,vodafone,30,50,changed,price,35.0,36.0,N,N
USA,vodafone,30,100,new,,,40.0,,N
UZB,orange,14,20,changed,price,46.99,47.99,,
UZB,orange,30,50,changed,price,70.99,71.99,,
UZB,vodafone,7,2,changed,price,10.0,7.5,N,N
UZB,vodafone,15,3,changed,price,11.0,8.5,N,N
VEN,airalo,3,1,changed,price,7.5,6.5,,
VEN,airalo,3,3,changed,price,20.0,19.0,,
VEN,airalo,3,9,new,,,22.0,,
VEN,airalo,5,15,new,,,32.0,,
VEN,airalo,7,3,changed,price,21.0,20.0,,
VEN,airalo,7,5,changed,price,33.5,28.0,,
VEN,airalo,7,10,changed,price,47.0,38.0,,
VEN,airalo,7,21,new,,,41.0,,
VEN,airalo,10,30,new,,,53.0,,
VEN,airalo,15,5,changed,price,33.0,29.0,,
VEN,airalo,15,10,changed,price,48.0,38.5,,
VEN,airalo,15,20,new,,,48.0,,
VEN,airalo,15,45,new,,,99.0,,
VEN,airalo,30,5,changed,price,34.0,30.0,,
VEN,airalo,30,10,changed,price,49.0,39.0,,
VEN,airalo,30,20,new,,,49.0,,
VEN,vodafone,7,2,changed,price,218.0,209.5,N,N
VEN,vodafone,15,3,changed,price,297.5,291.5,N,N
VEN,vodafone,30,5,changed,price,496.5,467.0,N,N
VGB,vodafone,15,3,changed,price,16.0,17.0,N,N
VGB,vodafone,15,6,new,,,19.0,,N
VNM,orange,7,1,new,,,4.99,,
VNM,orange,7,3,new,,,9.99,,
VNM,orange,7,10,new,,,17.99,,
VNM,orange,14,20,changed,price,15.99,14.99,50% OFF,50% OFF
VNM,orange,30,100,changed,price+promo,83.99,119.99,30% OFF,
VNM,orange,45,100,new,,,79.99,,
VNM,saily,7,1,new,,,3.99,,
VNM,saily,15,2,deleted,,6.99,,,
VNM,saily,30,3,new,,,7.99,,
VNM,saily,30,7,deleted,,13.99,,,
VNM,vodafone,10,5,changed,price,10.0,11.0,N,N
VNM,vodafone,10,10,new,,,12.0,,N
VNM,vodafone,15,20,new,,,15.5,,N
VNM,vodafone,30,20,changed,price,21.0,22.5,N,N
VNM,vodafone,30,40,new,,,25.0,,N
VNM,vodafone,30,50,changed,price,38.0,40.5,N,N
VNM,vodafone,30,100,new,,,44.5,,N
XKX,saily,7,1,deleted,,5.99,,,
XKX,saily,30,3,deleted,,14.99,,,
XKX,saily,30,5,deleted,,22.99,,,
XKX,saily,30,10,deleted,,33.99,,,
ZAF,holafly,1,3,deleted,,9.9,,,
ZAF,holafly,2,6,deleted,,15.9,,,
ZAF,holafly,3,9,deleted,,20.9,,,
ZAF,holafly,4,12,deleted,,25.9,,,
ZAF,holafly,5,15,deleted,,31.9,,,
ZAF,holafly,6,18,deleted,,36.9,,,
ZAF,holafly,7,21,deleted,,39.9,,,
ZAF,holafly,8,24,deleted,,42.9,,,
ZAF,holafly,9,27,deleted,,45.9,,,
ZAF,holafly,10,30,deleted,,47.9,,,
ZAF,holafly,11,33,deleted,,51.9,,,
ZAF,holafly,12,36,deleted,,54.9,,,
ZAF,holafly,13,39,deleted,,58.9,,,
ZAF,holafly,14,42,deleted,,61.9,,,
ZAF,holafly,15,45,deleted,,63.9,,,
ZAF,holafly,16,48,deleted,,67.9,,,
ZAF,holafly,17,51,deleted,,71.9,,,
ZAF,holafly,18,54,deleted,,74.9,,,
ZAF,holafly,19,57,deleted,,77.9,,,
ZAF,holafly,20,60,deleted,,79.9,,,
ZAF,holafly,21,63,deleted,,84.9,,,
ZAF,holafly,22,66,deleted,,87.9,,,
ZAF,holafly,23,69,deleted,,90.9,,,
ZAF,holafly,24,72,deleted,,93.9,,,
ZAF,holafly,25,75,deleted,,97.9,,,
ZAF,holafly,26,78,deleted,,100.9,,,
ZAF,holafly,27,81,deleted,,103.9,,,
ZAF,holafly,28,84,deleted,,106.9,,,
ZAF,holafly,29,87,deleted,,110.9,,,
ZAF,holafly,30,90,deleted,,112.9,,,
ZAF,orange,7,1,new,,,4.99,,
ZAF,orange,7,10,new,,,20.99,,
ZAF,orange,30,2,deleted,,9.99,,,
ZAF,orange,30,5,deleted,,13.99,,,
ZAF,orange,30,50,new,,,50.99,,
ZAF,orange,30,100,new,,,65.99,,
ZAF,orange,45,100,new,,,67.99,,
ZAF,vodafone,10,3,changed,price,8.0,8.5,N,N
ZAF,vodafone,10,6,new,,,9.5,,N
ZAF,vodafone,15,5,changed,price,10.0,11.0,N,N
ZAF,vodafone,15,10,new,,,12.0,,N
ZAF,vodafone,15,45,new,,,63.5,,N
ZAF,vodafone,15,100,deleted,,57.0,,N,
ZAF,vodafone,30,10,changed,price,16.0,17.0,N,N
ZAF,vodafone,30,20,changed,price,30.0,19.0,N,N
ZAF,vodafone,30,40,new,,,32.0,,N
